pitcher_id,pitcher,n,intent_share,actual_share,designed_share,accidental_share,conversion,acc_given_actual
680885,Spencer Schwellenbach,521.0,0.510556621880998,0.4126679462571977,0.2840690978886756,0.12859884836852206,0.556390977443609,0.3116279069767442
681190,Randy Vásquez,885.0,0.3050847457627119,0.38305084745762713,0.16610169491525423,0.21694915254237288,0.5444444444444444,0.5663716814159292
681343,Shane Smith,1102.0,0.5871143375680581,0.41742286751361163,0.3003629764065336,0.11705989110707804,0.5115919629057187,0.28043478260869564
681347,Mike Burrows,646.0,0.48297213622291024,0.39628482972136225,0.21362229102167182,0.1826625386996904,0.4423076923076923,0.4609375
681517,Kyle Leahy,685.0,0.37664233576642336,0.3708029197080292,0.17956204379562044,0.19124087591240876,0.47674418604651164,0.515748031496063
681857,Reese Olson,557.0,0.4272890484739677,0.4380610412926391,0.25493716337522443,0.18312387791741472,0.5966386554621849,0.4180327868852459
681911,Alex Vesia,419.0,0.8233890214797136,0.47255369928400953,0.4200477326968974,0.05250596658711217,0.5101449275362319,0.1111111111111111
682052,Jacob Lopez,867.0,0.3679354094579008,0.34832756632064593,0.19492502883506344,0.15340253748558247,0.5297805642633229,0.44039735099337746
682243,Bryce Miller,682.0,0.3548387096774194,0.40175953079178883,0.20821114369501467,0.1935483870967742,0.5867768595041323,0.48175182481751827
682847,Luis Ortiz,651.0,0.2857142857142857,0.34101382488479265,0.14746543778801843,0.1935483870967742,0.5161290322580645,0.5675675675675675
682990,Quinn Priester,837.0,0.35125448028673834,0.34767025089605735,0.16129032258064516,0.1863799283154122,0.45918367346938777,0.5360824742268041
683004,Jack Leiter,1246.0,0.3394863563402889,0.3739967897271268,0.15890850722311398,0.21508828250401285,0.46808510638297873,0.575107296137339
684007,Shota Imanaga,704.0,0.421875,0.39488636363636365,0.1690340909090909,0.22585227272727273,0.4006734006734007,0.5719424460431655
684320,Yariel Rodríguez,426.0,0.5657276995305164,0.3685446009389671,0.22535211267605634,0.1431924882629108,0.3983402489626556,0.3885350318471338
685126,Brandon Eisert,492.0,0.4247967479674797,0.30691056910569103,0.17479674796747968,0.13211382113821138,0.41148325358851673,0.4304635761589404
685299,Tanner Gordon,485.0,0.3917525773195876,0.38762886597938145,0.177319587628866,0.21030927835051547,0.45263157894736844,0.5425531914893617
686218,Emmet Sheehan,559.0,0.7173524150268337,0.49731663685152055,0.3953488372093023,0.10196779964221825,0.5511221945137157,0.20503597122302158
686563,Jonathan Cannon,895.0,0.2759776536312849,0.34413407821229053,0.1418994413407821,0.2022346368715084,0.5141700404858299,0.5876623376623377
686613,Hunter Brown,1187.0,0.2721145745577085,0.3243470935130581,0.14321819713563605,0.18112889637742208,0.5263157894736842,0.5584415584415584
686701,Ryan Bergert,522.0,0.3544061302681992,0.342911877394636,0.18773946360153257,0.15517241379310345,0.5297297297297298,0.45251396648044695
686752,Ryan Pepiot,1284.0,0.49065420560747663,0.37694704049844235,0.235202492211838,0.14174454828660435,0.4793650793650794,0.3760330578512397
686799,Jack Kochanowicz,767.0,0.14341590612777053,0.2777053455019557,0.05345501955671447,0.2242503259452412,0.37272727272727274,0.8075117370892019
686993,Justin Sterner,402.0,0.7412935323383084,0.554726368159204,0.46766169154228854,0.08706467661691543,0.6308724832214765,0.15695067264573992
687134,Bradley Blalock,422.0,0.3009478672985782,0.33886255924170616,0.13507109004739337,0.2037914691943128,0.44881889763779526,0.6013986013986014
687473,Ryan Gusto,797.0,0.3136762860727729,0.4065244667503137,0.17440401505646172,0.23212045169385195,0.556,0.5709876543209876
687765,Mitch Spence,556.0,0.4460431654676259,0.3920863309352518,0.25719424460431656,0.13489208633093525,0.5766129032258065,0.3440366972477064
687888,Brandon Walter,418.0,0.3660287081339713,0.4043062200956938,0.18899521531100477,0.215311004784689,0.5163398692810458,0.5325443786982249
688138,Logan Evans,672.0,0.22916666666666666,0.28869047619047616,0.1056547619047619,0.18303571428571427,0.461038961038961,0.634020618556701
690990,Cade Horton,719.0,0.41168289290681503,0.3949930458970793,0.21557719054242003,0.17941585535465926,0.5236486486486487,0.45422535211267606
691587,Eury Pérez,689.0,0.28737300435413643,0.33962264150943394,0.17271407837445574,0.16690856313497823,0.601010101010101,0.49145299145299143
693433,Bryan Woo,1061.0,0.351555136663525,0.294062205466541,0.14420358152686144,0.14985862393967955,0.4101876675603217,0.5096153846153846
693645,Cam Schlittler,458.0,0.5655021834061136,0.4410480349344978,0.3034934497816594,0.13755458515283842,0.5366795366795367,0.3118811881188119
693821,Bryce Elder,938.0,0.3400852878464819,0.34968017057569295,0.18336886993603413,0.16631130063965885,0.5391849529780565,0.47560975609756095
693855,Ian Seymour,473.0,0.44608879492600423,0.3276955602536998,0.19238900634249473,0.13530655391120508,0.4312796208530806,0.4129032258064516
694297,Brandon Pfaadt,1408.0,0.21732954545454544,0.3117897727272727,0.11434659090909091,0.19744318181818182,0.5261437908496732,0.6332574031890661
694335,Matt Svanson,421.0,0.3990498812351544,0.42755344418052255,0.20665083135391923,0.2209026128266033,0.5178571428571429,0.5166666666666667
694477,Chad Patrick,909.0,0.2552255225522552,0.24422442244224424,0.11331133113311331,0.13091309130913092,0.44396551724137934,0.536036036036036
694738,Landen Roupp,632.0,0.10759493670886076,0.25158227848101267,0.056962025316455694,0.19462025316455697,0.5294117647058824,0.7735849056603774
694819,Jacob Misiorowski,417.0,0.3932853717026379,0.407673860911271,0.2038369304556355,0.2038369304556355,0.5182926829268293,0.5
694973,Paul Skenes,1509.0,0.2962226640159046,0.317428760768721,0.1550695825049702,0.16235917826375082,0.5234899328859061,0.511482254697286
695418,Brad Lord,768.0,0.28515625,0.2799479166666667,0.12760416666666666,0.15234375,0.4474885844748858,0.5441860465116279
695549,Jackson Jobe,455.0,0.5142857142857142,0.41098901098901097,0.25934065934065936,0.15164835164835164,0.5042735042735043,0.3689839572192513
700241,Michael McGreevy,756.0,0.4074074074074074,0.4669312169312169,0.2552910052910053,0.21164021164021163,0.6266233766233766,0.45325779036827196
700249,Cade Povich,815.0,0.37423312883435583,0.39263803680981596,0.19141104294478528,0.20122699386503068,0.5114754098360655,0.5125
701542,Will Warren,1197.0,0.3358395989974937,0.41353383458646614,0.19298245614035087,0.22055137844611528,0.5746268656716418,0.5333333333333333
702070,Noah Cameron,1166.0,0.32332761578044594,0.32332761578044594,0.17066895368782162,0.15265866209262435,0.5278514588859416,0.47214854111405835
702352,Spencer Bivens,624.0,0.2564102564102564,0.29967948717948717,0.10256410256410256,0.1971153846153846,0.4,0.6577540106951871
801403,Chase Dollander,772.0,0.41580310880829013,0.37305699481865284,0.19818652849740934,0.17487046632124353,0.4766355140186916,0.46875
805673,Zebby Matthews,487.0,0.4537987679671458,0.4106776180698152,0.24229979466119098,0.16837782340862423,0.5339366515837104,0.41
806185,Hayden Birdsong,445.0,0.5595505617977528,0.33707865168539325,0.23370786516853934,0.10337078651685393,0.41767068273092367,0.30666666666666664
806188,Cade Gibson,475.0,0.3642105263157895,0.3684210526315789,0.2063157894736842,0.16210526315789472,0.5664739884393064,0.44
808967,Yoshinobu Yamamoto,1486.0,0.3075370121130552,0.37079407806191117,0.1594885598923284,0.21130551816958276,0.5185995623632386,0.5698729582577132
